estacao;data;maxima;minima;media;ano;decada
4;11/11/2017;28.8;15.1;22.2;2017;2010
4;12/11/2017;26.6;15.4;19.94;2017;2010
4;13/11/2017;29.6;14.5;21.66;2017;2010
4;14/11/2017;31;15.1;22.62;2017;2010
4;15/11/2017;35.6;17.7;27.18;2017;2010
4;16/11/2017;28.9;17.1;21.5;2017;2010
4;17/11/2017;26;16.9;20.94;2017;2010
4;18/11/2017;28.4;19.1;22.22;2017;2010
4;19/11/2017;25.2;13.8;19.72;2017;2010
4;20/11/2017;29.5;14;22.08;2017;2010
4;21/11/2017;26.5;16.3;20.36;2017;2010
4;22/11/2017;23.8;14.3;17.78;2017;2010
4;23/11/2017;29;11.6;20.74;2017;2010
4;24/11/2017;29.8;15.7;21.14;2017;2010
4;25/11/2017;21.6;15.5;18.72;2017;2010
4;26/11/2017;24.4;17.3;20.1;2017;2010
4;27/11/2017;29.8;15.9;22.46;2017;2010
4;28/11/2017;26.4;18.4;21.52;2017;2010
4;29/11/2017;26.6;16.3;20.5;2017;2010
4;30/11/2017;24.1;18.1;20.74;2017;2010
4;01/12/2017;26.6;18.1;21.7;2017;2010
4;02/12/2017;31.4;18.6;24.06;2017;2010
4;03/12/2017;28.6;20.7;23.02;2017;2010
4;04/12/2017;24.6;19.2;20.9;2017;2010
4;05/12/2017;25;18.1;21.34;2017;2010
4;06/12/2017;31.8;20;25.48;2017;2010
4;07/12/2017;28.4;20.6;23.64;2017;2010
4;08/12/2017;29.6;19.8;23.68;2017;2010
4;09/12/2017;31.9;17.9;24.02;2017;2010
4;10/12/2017;34.6;19.4;25.14;2017;2010
4;11/12/2017;25.8;18.6;21.26;2017;2010
4;12/12/2017;26.4;14.7;20.78;2017;2010
4;13/12/2017;34.6;17.1;25.5;2017;2010
4;14/12/2017;33.8;21.2;26.82;2017;2010
4;15/12/2017;33.2;20.3;25.88;2017;2010
4;16/12/2017;36.2;21.8;28.32;2017;2010
4;17/12/2017;35;22.9;27.22;2017;2010
4;18/12/2017;23.9;18.1;20.44;2017;2010
4;19/12/2017;28.8;18.5;22.9;2017;2010
4;20/12/2017;28;21;24.36;2017;2010
1;21/12/2017;31.6;21;25.08;2017;2010
1;22/12/2017;34.2;21;27.12;2017;2010
1;23/12/2017;31.1;21.6;25.22;2017;2010
1;24/12/2017;25;20;21.64;2017;2010
1;25/12/2017;26.8;16.3;21.34;2017;2010
1;26/12/2017;31.8;16.3;23.7;2017;2010
1;27/12/2017;33.8;20.2;26.08;2017;2010
1;28/12/2017;33.4;21;25.86;2017;2010
1;29/12/2017;30.5;22.2;25.1;2017;2010
1;30/12/2017;31.4;20.7;25.6;2017;2010
1;31/12/2017;33.2;20.2;25.84;2017;2010
1;01/01/2018;31.4;20.8;25.76;2018;2010
1;02/01/2018;28.1;21.4;23.9;2018;2010
1;03/01/2018;30.6;19.9;24.58;2018;2010
1;04/01/2018;34;18.4;26.48;2018;2010
1;05/01/2018;36;21;28.72;2018;2010
1;06/01/2018;29.8;22;24.64;2018;2010
1;07/01/2018;28.4;15.9;22.42;2018;2010
1;08/01/2018;29.6;18.1;23.38;2018;2010
1;09/01/2018;30.6;18.1;24.46;2018;2010
1;10/01/2018;32.9;21.9;25.92;2018;2010
1;11/01/2018;31.1;21.8;25.52;2018;2010
1;12/01/2018;30.5;22;24.86;2018;2010
1;13/01/2018;32.8;22.2;26.52;2018;2010
1;14/01/2018;32.4;22.6;25.92;2018;2010
1;15/01/2018;29.8;24;25.9;2018;2010
1;16/01/2018;28.7;22.2;25.02;2018;2010
1;17/01/2018;30.7;21.4;25.74;2018;2010
1;18/01/2018;32.9;23.4;26.2;2018;2010
1;19/01/2018;31.7;20.6;25.42;2018;2010
1;20/01/2018;33.6;17.9;25.26;2018;2010
1;21/01/2018;24.8;21;22.26;2018;2010
1;22/01/2018;26.7;20.8;23.98;2018;2010
1;23/01/2018;28;22.2;24.76;2018;2010
1;24/01/2018;33.2;21.2;25.88;2018;2010
1;25/01/2018;27.6;20.9;23.4;2018;2010
1;26/01/2018;27.2;17.9;22.46;2018;2010
1;27/01/2018;31.3;18.9;24.8;2018;2010
1;28/01/2018;30.6;22.7;25.26;2018;2010
1;29/01/2018;28;21.6;23.76;2018;2010
1;30/01/2018;29.3;20.2;24.1;2018;2010
1;31/01/2018;29.5;20.7;24.38;2018;2010
1;01/02/2018;30.4;20;24.16;2018;2010
1;02/02/2018;31.4;18.1;24.86;2018;2010
1;03/02/2018;29.5;20.6;24;2018;2010
1;04/02/2018;29.4;19.1;23.02;2018;2010
1;05/02/2018;30.7;19;24.14;2018;2010
1;06/02/2018;32.2;19.8;25;2018;2010
1;07/02/2018;33;20.2;25.44;2018;2010
1;08/02/2018;34.9;20.2;26.34;2018;2010
1;09/02/2018;36.5;20.2;27.38;2018;2010
1;10/02/2018;30.2;21.4;25.62;2018;2010
1;11/02/2018;27.4;19.6;22.4;2018;2010
1;12/02/2018;25.2;18.5;20.94;2018;2010
1;13/02/2018;26.4;13.7;20.72;2018;2010
1;14/02/2018;28;16.7;22.42;2018;2010
1;15/02/2018;28.6;16.9;22.82;2018;2010
1;16/02/2018;30.6;18.5;23.82;2018;2010
1;17/02/2018;31.5;19.2;24.34;2018;2010
1;18/02/2018;33.4;20;25.88;2018;2010
1;19/02/2018;29;21.2;24.72;2018;2010
1;20/02/2018;26.1;22;23.22;2018;2010
1;21/02/2018;29.2;20.2;22.36;2018;2010
1;22/02/2018;27.8;17.8;22.18;2018;2010
1;23/02/2018;28.8;18.3;23.02;2018;2010
1;24/02/2018;29.8;20;23.72;2018;2010
1;25/02/2018;29.8;19.4;24.52;2018;2010
1;26/02/2018;29.8;19.6;24.48;2018;2010
1;27/02/2018;30.5;21.2;23.62;2018;2010
1;28/02/2018;29.4;20.2;24.64;2018;2010
1;01/03/2018;31;22.8;25.68;2018;2010
1;02/03/2018;30.4;22.8;25.6;2018;2010
1;03/03/2018;29.8;20.4;24.88;2018;2010
1;04/03/2018;32.8;22.2;25.28;2018;2010
1;05/03/2018;31.5;21;25.62;2018;2010
1;06/03/2018;28.2;21.7;24.06;2018;2010
1;07/03/2018;26.7;17.7;21.64;2018;2010
1;08/03/2018;28.1;16.1;21.72;2018;2010
1;09/03/2018;27.8;17.9;22.1;2018;2010
1;10/03/2018;33.3;19.5;25.74;2018;2010
1;11/03/2018;34.7;21.7;26.16;2018;2010
1;12/03/2018;25.4;16.5;20.06;2018;2010
1;13/03/2018;28.8;15;21.64;2018;2010
1;14/03/2018;32.6;17.9;24.66;2018;2010
1;15/03/2018;27.3;21.7;23.56;2018;2010
1;16/03/2018;27.3;16.5;21.52;2018;2010
1;17/03/2018;33;18;24.28;2018;2010
1;18/03/2018;36.4;22;28.84;2018;2010
1;19/03/2018;29;18.4;21.48;2018;2010
2;20/03/2018;22.6;17.4;19.12;2018;2010
2;21/03/2018;24.8;16.5;19.58;2018;2010
2;22/03/2018;26;14.3;20.46;2018;2010
2;23/03/2018;33.1;17.2;25.26;2018;2010
2;24/03/2018;29.2;20.7;23.34;2018;2010
2;25/03/2018;24.1;19.9;21.3;2018;2010
2;26/03/2018;22.8;15.8;19.48;2018;2010
2;27/03/2018;22.9;19.6;21.14;2018;2010
2;28/03/2018;27.1;20.6;23.18;2018;2010
2;29/03/2018;26.9;21;23.42;2018;2010
2;30/03/2018;29.8;21.3;24.5;2018;2010
2;31/03/2018;24.4;20.9;22.2;2018;2010
2;01/04/2018;26;20.7;22.44;2018;2010
2;02/04/2018;23.4;19.9;21.3;2018;2010
2;03/04/2018;26.8;20.2;22.24;2018;2010
2;04/04/2018;27.2;19.8;22.12;2018;2010
2;05/04/2018;27.8;17.9;21.76;2018;2010
2;06/04/2018;28.8;17.7;22.14;2018;2010
2;07/04/2018;30.4;17.6;23.92;2018;2010
2;08/04/2018;30;18.9;23.6;2018;2010
2;09/04/2018;31.5;21;24.74;2018;2010
2;10/04/2018;31.9;19.5;24.74;2018;2010
2;11/04/2018;33.9;20.2;26.54;2018;2010
2;12/04/2018;33.7;22;27.5;2018;2010
2;13/04/2018;27.6;19.2;21.08;2018;2010
2;14/04/2018;22.2;17.1;19.66;2018;2010
2;15/04/2018;26;18.2;21.3;2018;2010
2;16/04/2018;26.6;18.1;21.54;2018;2010
2;17/04/2018;28.4;16.1;21.66;2018;2010
2;18/04/2018;29.8;17.9;23.34;2018;2010
2;19/04/2018;31;17.6;23.76;2018;2010
2;20/04/2018;32.1;18.7;25.02;2018;2010
2;21/04/2018;25.7;19.5;21.9;2018;2010
2;22/04/2018;30.2;17.8;23.1;2018;2010
2;23/04/2018;30.9;19.8;24.96;2018;2010
2;24/04/2018;28.5;21.1;24.28;2018;2010
2;25/04/2018;30.5;21;24.9;2018;2010
2;26/04/2018;28;21.8;23.96;2018;2010
2;27/04/2018;29;19.7;23.54;2018;2010
2;28/04/2018;31.9;20;24.96;2018;2010
2;29/04/2018;31.6;20.3;25.3;2018;2010
2;30/04/2018;27.2;20.4;23.32;2018;2010
2;01/05/2018;22.9;18.4;19.7;2018;2010
2;02/05/2018;24.6;18.4;21.44;2018;2010
2;03/05/2018;25.2;19.9;21.92;2018;2010
2;04/05/2018;26.4;17.7;21.34;2018;2010
2;05/05/2018;25.9;19.1;22.16;2018;2010
2;06/05/2018;24.9;20.1;21.66;2018;2010
2;07/05/2018;24.5;18.1;20.72;2018;2010
2;08/05/2018;27.4;17.9;21.48;2018;2010
2;09/05/2018;27.3;18;22.44;2018;2010
2;10/05/2018;28.8;19.2;23.48;2018;2010
2;11/05/2018;23.8;18.2;20.04;2018;2010
2;12/05/2018;22.8;15.9;18.34;2018;2010
2;13/05/2018;23;12.7;16.02;2018;2010
2;14/05/2018;26.2;13.1;18.5;2018;2010
2;15/05/2018;20.7;15.7;18.72;2018;2010
2;16/05/2018;21.4;14.7;16.46;2018;2010
2;17/05/2018;21.3;9.8;15.4;2018;2010
2;18/05/2018;16.8;14.4;15.68;2018;2010
2;19/05/2018;15.7;12.3;13.56;2018;2010
2;20/05/2018;15.4;9.8;12.68;2018;2010
2;21/05/2018;18.8;10.3;13.68;2018;2010
2;22/05/2018;18.6;9.2;13.4;2018;2010
2;23/05/2018;17.4;8.4;11.36;2018;2010
2;24/05/2018;18.8;6.6;11.28;2018;2010
2;25/05/2018;20.9;5;12.62;2018;2010
2;26/05/2018;25.5;9.1;15.92;2018;2010
2;27/05/2018;27.6;12.3;18.8;2018;2010
2;28/05/2018;29.7;14.3;20.24;2018;2010
2;29/05/2018;27.8;13.2;19.88;2018;2010
2;30/05/2018;28;14.4;19.6;2018;2010
2;31/05/2018;24.9;14.7;18.86;2018;2010
2;01/06/2018;23;16.8;18.4;2018;2010
2;02/06/2018;18.1;11.9;13.4;2018;2010
2;03/06/2018;15;7.4;10.8;2018;2010
2;04/06/2018;19.8;10.2;15.04;2018;2010
2;05/06/2018;16.2;13.5;14.38;2018;2010
2;06/06/2018;16;10.5;11.9;2018;2010
2;07/06/2018;16.2;7.5;11.26;2018;2010
2;08/06/2018;17;6.6;10.4;2018;2010
2;09/06/2018;22.6;5.3;13.02;2018;2010
2;10/06/2018;21.2;13.3;17.92;2018;2010
2;11/06/2018;29;17.9;23.22;2018;2010
2;12/06/2018;23;15.1;17.26;2018;2010
2;13/06/2018;16.4;9.6;11.26;2018;2010
2;14/06/2018;13.2;6;9.08;2018;2010
2;15/06/2018;12.3;5.4;7.94;2018;2010
2;16/06/2018;13.4;3.4;6.56;2018;2010
2;17/06/2018;15.4;2.6;7.92;2018;2010
2;18/06/2018;19;6.4;11.28;2018;2010
2;19/06/2018;20.7;8;12.94;2018;2010
2;20/06/2018;24.8;9.2;15.56;2018;2010
3;21/06/2018;27.6;11.2;18.16;2018;2010
3;22/06/2018;19.4;8.6;12;2018;2010
3;23/06/2018;26;9.1;15.54;2018;2010
3;24/06/2018;15.1;10.6;11.86;2018;2010
3;25/06/2018;12.7;10.2;11.88;2018;2010
3;26/06/2018;15.6;10;11.36;2018;2010
3;27/06/2018;18.1;9.6;13.02;2018;2010
3;28/06/2018;17.1;11.6;14.38;2018;2010
3;29/06/2018;18.4;15.1;16.28;2018;2010
3;30/06/2018;18.2;13.8;15.78;2018;2010
3;01/07/2018;23.3;13.7;18.04;2018;2010
3;02/07/2018;19.4;14.9;16.54;2018;2010
3;03/07/2018;15.4;9.6;11.08;2018;2010
3;04/07/2018;13.1;7.6;10.3;2018;2010
3;05/07/2018;13.2;10.4;12.04;2018;2010
3;06/07/2018;16;11.7;14.56;2018;2010
3;07/07/2018;21.9;14.6;17.62;2018;2010
3;08/07/2018;18.2;11.8;13.72;2018;2010
3;09/07/2018;12.8;11;11.58;2018;2010
3;10/07/2018;16.2;11;12.44;2018;2010
3;11/07/2018;17.1;10.6;12.14;2018;2010
3;12/07/2018;18.2;9.3;11.94;2018;2010
3;13/07/2018;20.2;6.8;12.12;2018;2010
3;14/07/2018;26.4;8.6;16.82;2018;2010
3;15/07/2018;29.4;14.2;20.36;2018;2010
3;16/07/2018;20.7;13.4;15.9;2018;2010
3;17/07/2018;18.6;15.7;17.38;2018;2010
3;18/07/2018;27.7;17.2;20.56;2018;2010
3;19/07/2018;30.5;15.1;21.88;2018;2010
3;20/07/2018;29.2;13.4;18.56;2018;2010
3;21/07/2018;15.2;9;10.84;2018;2010
3;22/07/2018;19.6;5.4;12.72;2018;2010
3;23/07/2018;16.3;10.7;12.76;2018;2010
3;24/07/2018;14.7;10;12.4;2018;2010
3;25/07/2018;15.5;12.7;14.64;2018;2010
3;26/07/2018;20.4;14.7;16.22;2018;2010
3;27/07/2018;18.3;12.6;14.28;2018;2010
3;28/07/2018;17.5;12.1;15;2018;2010
3;29/07/2018;17.8;11.9;14.3;2018;2010
3;30/07/2018;18.4;12;13.52;2018;2010
3;31/07/2018;17.2;8.2;11.64;2018;2010
3;01/08/2018;15.6;7.3;10.54;2018;2010
3;02/08/2018;21.6;6.6;13.64;2018;2010
3;03/08/2018;24.5;13.2;16.94;2018;2010
3;04/08/2018;22.6;14.2;16.42;2018;2010
3;05/08/2018;18.3;10.1;13.36;2018;2010
3;06/08/2018;19.9;8;13.02;2018;2010
3;07/08/2018;24;9.2;14.96;2018;2010
3;08/08/2018;17.3;11.5;14.72;2018;2010
3;09/08/2018;15.4;9.8;11.38;2018;2010
3;10/08/2018;11.1;8.8;9.94;2018;2010
3;11/08/2018;14.6;9.6;12.4;2018;2010
3;12/08/2018;20.3;12.4;15.54;2018;2010
3;13/08/2018;24;11.6;16.48;2018;2010
3;14/08/2018;24.8;10.4;16.2;2018;2010
3;15/08/2018;17.1;11.2;13.06;2018;2010
3;16/08/2018;20.4;8.4;14.02;2018;2010
3;17/08/2018;24.8;11.2;16.48;2018;2010
3;18/08/2018;25.7;10.3;17.16;2018;2010
3;19/08/2018;26.6;11.4;16.4;2018;2010
3;20/08/2018;14.1;8.6;10.06;2018;2010
3;21/08/2018;13.6;8.5;10.94;2018;2010
3;22/08/2018;14.6;10.3;12.5;2018;2010
3;23/08/2018;20.8;9.9;14.7;2018;2010
3;24/08/2018;21.6;13.4;17.04;2018;2010
3;25/08/2018;16.6;9.7;11.94;2018;2010
3;26/08/2018;15.3;5.2;9.34;2018;2010
3;27/08/2018;21.8;3.5;12.14;2018;2010
3;28/08/2018;24.1;6.4;14.7;2018;2010
3;29/08/2018;29.4;10.8;20.68;2018;2010
3;30/08/2018;23.4;15.9;19.18;2018;2010
3;31/08/2018;18.5;16.9;17.52;2018;2010
3;01/09/2018;18.4;16.5;17.44;2018;2010
3;02/09/2018;20.2;16.8;18.12;2018;2010
3;03/09/2018;17.8;15.1;16.04;2018;2010
3;04/09/2018;20.2;13.3;15.06;2018;2010
3;05/09/2018;22.2;9.7;15.1;2018;2010
3;06/09/2018;26.4;9.8;17.76;2018;2010
3;07/09/2018;27.2;11;18.7;2018;2010
3;08/09/2018;24.7;11.5;17.34;2018;2010
3;09/09/2018;23.8;14.3;18.08;2018;2010
3;10/09/2018;22.8;16.3;18.46;2018;2010
3;11/09/2018;20.6;13.3;16.3;2018;2010
3;12/09/2018;24.1;14.1;18.14;2018;2010
3;13/09/2018;26.6;14.5;20.24;2018;2010
3;14/09/2018;20.4;17.4;18.24;2018;2010
3;15/09/2018;22.6;15.8;18.22;2018;2010
3;16/09/2018;24.2;16.5;19.76;2018;2010
3;17/09/2018;24.4;17.4;19.68;2018;2010
3;18/09/2018;24.8;16.3;19.62;2018;2010
3;19/09/2018;29.2;15;21.72;2018;2010
3;20/09/2018;22;16;18.78;2018;2010
3;21/09/2018;27.2;16.7;21.42;2018;2010
3;22/09/2018;33.4;16.9;24.82;2018;2010
4;23/09/2018;25.5;18.2;20.4;2018;2010
4;24/09/2018;22.6;18.1;19.54;2018;2010
4;25/09/2018;21.7;16.6;19.16;2018;2010
4;26/09/2018;26.6;18.3;22.42;2018;2010
4;27/09/2018;24.4;19.4;21.08;2018;2010
4;28/09/2018;26;19.1;21.32;2018;2010
4;29/09/2018;32.3;18.9;25.08;2018;2010
4;30/09/2018;25.2;18;21.4;2018;2010
4;01/10/2018;26.4;18.5;22.18;2018;2010
4;02/10/2018;20.4;15.2;16.68;2018;2010
4;03/10/2018;19.4;15.7;17.06;2018;2010
4;04/10/2018;24;11.4;17.56;2018;2010
4;05/10/2018;22.2;11.2;15.96;2018;2010
4;06/10/2018;22.2;9.1;16;2018;2010
4;07/10/2018;28.3;14.2;20.9;2018;2010
4;08/10/2018;31.3;17.5;24.24;2018;2010
4;09/10/2018;28.5;20.4;23.18;2018;2010
4;10/10/2018;24.2;18.1;19.74;2018;2010
4;11/10/2018;23.1;14;18.62;2018;2010
4;12/10/2018;28.3;16;21.92;2018;2010
4;13/10/2018;22.5;15.9;17.72;2018;2010
4;14/10/2018;23.6;14.1;17.94;2018;2010
4;15/10/2018;27.5;14.8;20.16;2018;2010
4;16/10/2018;30.3;15.7;22.74;2018;2010
4;17/10/2018;30.8;18.5;24.98;2018;2010
4;18/10/2018;27.2;20.3;22.86;2018;2010
4;19/10/2018;25.7;18;20.6;2018;2010
4;20/10/2018;23;14;17.72;2018;2010
4;21/10/2018;25.4;12.7;19;2018;2010
4;22/10/2018;30.3;15.2;22.72;2018;2010
4;23/10/2018;25.2;18.1;20.42;2018;2010
4;24/10/2018;24.1;15.6;19.84;2018;2010
4;25/10/2018;28.6;17.7;22.22;2018;2010
4;26/10/2018;27.8;18.3;21.66;2018;2010
4;27/10/2018;23.5;16.7;18.66;2018;2010
4;28/10/2018;24.4;13.7;18.8;2018;2010
4;29/10/2018;26.6;15.2;20.46;2018;2010
4;30/10/2018;33;17;24.64;2018;2010
4;31/10/2018;25.8;20.4;22.8;2018;2010
4;01/11/2018;23.2;17.5;19.14;2018;2010
4;02/11/2018;26.8;13.4;19.9;2018;2010
4;03/11/2018;21.6;18.2;19.6;2018;2010
4;04/11/2018;25.4;14.6;19.94;2018;2010
4;05/11/2018;29.8;16.2;22.28;2018;2010
4;06/11/2018;29.6;17.1;22.82;2018;2010
4;07/11/2018;25.2;19.7;21.42;2018;2010
4;08/11/2018;27.6;17.8;21.92;2018;2010
4;09/11/2018;31.4;16.3;23.54;2018;2010
4;10/11/2018;33.9;19;26.26;2018;2010
4;11/11/2018;34.1;21.4;27.06;2018;2010
4;12/11/2018;34.7;20.7;25.78;2018;2010
4;13/11/2018;34;21.6;27.82;2018;2010
4;14/11/2018;28.2;21.6;24.44;2018;2010
4;15/11/2018;29.2;17.2;23.24;2018;2010
4;16/11/2018;29.7;16.3;23.04;2018;2010
4;17/11/2018;29;18.4;23.88;2018;2010
4;18/11/2018;23.3;18.9;20.38;2018;2010
4;19/11/2018;25.5;12.7;19.2;2018;2010
4;20/11/2018;28.8;13.5;20.7;2018;2010
4;21/11/2018;32.4;14.4;22.66;2018;2010
4;22/11/2018;33.7;17.5;25.16;2018;2010
4;23/11/2018;33.3;19.6;26.3;2018;2010
4;24/11/2018;25.2;20.5;22.22;2018;2010
4;25/11/2018;26.1;17.4;20.86;2018;2010
4;26/11/2018;26.2;13.5;20.26;2018;2010
4;27/11/2018;26.5;17.3;21.64;2018;2010
4;28/11/2018;25.6;19.4;22.76;2018;2010
4;29/11/2018;31.3;20.4;25.8;2018;2010
4;30/11/2018;29.3;21.6;23.68;2018;2010
4;01/12/2018;27.6;19.2;22.76;2018;2010
4;02/12/2018;23.4;15.9;18.5;2018;2010
4;03/12/2018;24.3;13;19.36;2018;2010
4;04/12/2018;28;13.8;21.32;2018;2010
4;05/12/2018;27;17.6;21.14;2018;2010
4;06/12/2018;24.8;16.2;19.98;2018;2010
4;07/12/2018;22.8;14.9;18.76;2018;2010
4;08/12/2018;26;11.8;18.92;2018;2010
4;09/12/2018;31;14.8;22.76;2018;2010
4;10/12/2018;33.9;19;27;2018;2010
4;11/12/2018;37.9;21.5;29.52;2018;2010
4;12/12/2018;30.4;23.5;26.56;2018;2010
4;13/12/2018;31.7;21.6;25.48;2018;2010
4;14/12/2018;36.4;22.5;27.18;2018;2010
4;15/12/2018;30;22.1;25.16;2018;2010
4;16/12/2018;33.3;21.7;27.6;2018;2010
4;17/12/2018;37;23.2;27.82;2018;2010
4;18/12/2018;27.6;21.6;23.48;2018;2010
4;19/12/2018;30;21;24.62;2018;2010
4;20/12/2018;29.4;22;24.82;2018;2010
1;21/12/2018;26.9;21.1;24.46;2018;2010
1;22/12/2018;31.3;21.5;25.58;2018;2010
1;23/12/2018;30.4;20.6;24.82;2018;2010
1;24/12/2018;29.3;19;23.58;2018;2010
1;25/12/2018;30.3;19.3;24.48;2018;2010
1;26/12/2018;31.7;21.4;25.38;2018;2010
1;27/12/2018;33.8;20.5;26.3;2018;2010
1;28/12/2018;36.1;21.2;28.34;2018;2010
1;29/12/2018;35.1;21.1;27;2018;2010
1;30/12/2018;37.2;22.4;29.76;2018;2010
1;31/12/2018;31.9;24.3;27.06;2018;2010
1;01/01/2019;36.6;23.8;28.68;2019;2010
1;02/01/2019;38.5;24.4;32.14;2019;2010
1;03/01/2019;34.2;21.2;25.16;2019;2010
1;04/01/2019;26.5;19.8;22.3;2019;2010
1;05/01/2019;28.4;20.1;23.48;2019;2010
1;06/01/2019;35.3;21.4;27.62;2019;2010
1;07/01/2019;34.6;24.4;28.44;2019;2010
1;08/01/2019;32.5;22.4;26.86;2019;2010
1;09/01/2019;28.9;24.4;26.7;2019;2010
1;10/01/2019;30.2;24;27.44;2019;2010
1;11/01/2019;27.4;23;24.16;2019;2010
1;12/01/2019;26.5;22;23.94;2019;2010
1;13/01/2019;35.5;22.4;28.26;2019;2010
1;14/01/2019;32.7;23.2;26.84;2019;2010
1;15/01/2019;34.7;24;29.1;2019;2010
1;16/01/2019;31.9;23.3;27.72;2019;2010
1;17/01/2019;28;22.4;24.14;2019;2010
1;18/01/2019;28.8;21.6;24.92;2019;2010
1;19/01/2019;24.8;19.8;21;2019;2010
1;20/01/2019;28.6;19.2;23.28;2019;2010
1;21/01/2019;29.8;21.2;24.56;2019;2010
1;22/01/2019;34;20.5;26.68;2019;2010
1;23/01/2019;34.9;22.2;28.48;2019;2010
1;24/01/2019;31.6;24.8;26.96;2019;2010
1;25/01/2019;31.7;22.4;26.66;2019;2010
1;26/01/2019;35.7;23.4;28.44;2019;2010
1;27/01/2019;35.3;22.5;28.82;2019;2010
1;28/01/2019;36.1;24.6;30.62;2019;2010
1;29/01/2019;37.3;26.3;30.44;2019;2010
1;30/01/2019;38.4;26.5;32.42;2019;2010
1;31/01/2019;36.7;24;27.84;2019;2010
1;01/02/2019;36;23.5;27.46;2019;2010
1;02/02/2019;31;22;24.92;2019;2010
1;03/02/2019;25.6;19.7;22.18;2019;2010
1;04/02/2019;26.6;17.3;22.38;2019;2010
1;05/02/2019;28.6;17.3;23.14;2019;2010
1;06/02/2019;30.2;18;23.72;2019;2010
1;07/02/2019;32.4;19.6;25.56;2019;2010
1;08/02/2019;34.5;19.5;26.88;2019;2010
1;09/02/2019;37.3;22;29.4;2019;2010
1;10/02/2019;29.8;24;26.4;2019;2010
1;11/02/2019;34.7;22.8;26.62;2019;2010
1;12/02/2019;25.3;20.6;22.18;2019;2010
1;13/02/2019;27;16.9;21.58;2019;2010
1;14/02/2019;31;19.2;24.44;2019;2010
1;15/02/2019;25.4;20.4;22.76;2019;2010
1;16/02/2019;28.6;20.5;23.98;2019;2010
1;17/02/2019;29.4;20.4;24.52;2019;2010
1;18/02/2019;31.7;22.3;25.86;2019;2010
1;19/02/2019;32.3;21.4;26.18;2019;2010
1;20/02/2019;33.8;22.8;27.56;2019;2010
1;21/02/2019;35.2;20.1;26.54;2019;2010
1;22/02/2019;34.3;20.6;27.38;2019;2010
1;23/02/2019;35.9;22.2;29.34;2019;2010
1;24/02/2019;32;22.2;26.14;2019;2010
1;25/02/2019;24;19.2;20.76;2019;2010
1;26/02/2019;24.9;18.7;21.28;2019;2010
1;27/02/2019;24.7;18.2;21.2;2019;2010
1;28/02/2019;29.2;16.9;22.38;2019;2010
1;01/03/2019;31.4;17;23.9;2019;2010
1;02/03/2019;31.5;19.8;25.58;2019;2010
1;03/03/2019;29.9;21.2;23.86;2019;2010
1;04/03/2019;35.7;21.1;27.64;2019;2010
1;05/03/2019;34.9;21.4;25.68;2019;2010
1;06/03/2019;31.7;21;25.7;2019;2010
1;07/03/2019;33.7;22.6;26.9;2019;2010
1;08/03/2019;30.1;22.7;24.72;2019;2010
1;09/03/2019;23.6;20;21.08;2019;2010
1;10/03/2019;24.9;18.1;21.24;2019;2010
1;11/03/2019;27.2;17.3;22.06;2019;2010
1;12/03/2019;28.8;18.7;24.22;2019;2010
1;13/03/2019;28;21.6;24.4;2019;2010
1;14/03/2019;28.9;19.2;23.26;2019;2010
1;15/03/2019;30.2;19.3;24.1;2019;2010
1;16/03/2019;31;20.9;25.16;2019;2010
1;17/03/2019;25.7;21.1;23.04;2019;2010
1;18/03/2019;27.7;21.5;23.52;2019;2010
1;19/03/2019;29.9;20.9;23.96;2019;2010
2;20/03/2019;25.2;18.9;20.74;2019;2010
2;21/03/2019;24.1;15.2;18.46;2019;2010
2;22/03/2019;26.3;12.9;20.04;2019;2010
2;23/03/2019;27.7;15.7;20.8;2019;2010
2;24/03/2019;29.6;16.1;23.14;2019;2010
2;25/03/2019;25.2;17.1;20.18;2019;2010
2;26/03/2019;27.1;15;20.18;2019;2010
2;27/03/2019;24.4;16.7;20.04;2019;2010
2;28/03/2019;27.6;17.7;22.1;2019;2010
2;29/03/2019;29.1;19.6;23.14;2019;2010
2;30/03/2019;32.1;17.8;24.68;2019;2010
2;31/03/2019;30.2;21.1;24.78;2019;2010
2;01/04/2019;31.4;21.4;24.72;2019;2010
2;02/04/2019;32.9;19.5;25.84;2019;2010
2;03/04/2019;32.6;22.7;26.54;2019;2010
2;04/04/2019;34;22.4;26.8;2019;2010
2;05/04/2019;25.7;20.1;22.02;2019;2010
2;06/04/2019;24;19;20.92;2019;2010
2;07/04/2019;24.6;19.8;21.8;2019;2010
2;08/04/2019;26.2;17.2;20.68;2019;2010
2;09/04/2019;26.5;14.6;20.28;2019;2010
2;10/04/2019;29.4;16.1;22.58;2019;2010
2;11/04/2019;31;17.7;23.1;2019;2010
2;12/04/2019;24.1;20.7;21.96;2019;2010
2;13/04/2019;30.3;19.2;23.38;2019;2010
2;14/04/2019;32.2;20.4;24.76;2019;2010
2;15/04/2019;26.9;20.5;23.16;2019;2010
2;16/04/2019;22.6;18.3;19.52;2019;2010
2;17/04/2019;24.7;15.8;20.1;2019;2010
2;18/04/2019;26.2;15.8;20.16;2019;2010
2;19/04/2019;27;17.5;21.46;2019;2010
2;20/04/2019;27.1;17.5;22.12;2019;2010
2;21/04/2019;23;19.4;20.5;2019;2010
2;22/04/2019;21.4;17;19.08;2019;2010
